ConflictID,Incompatibility,Territory,EventID,EventDate,EventType,Side A,Side B,CountryName,Gwno,Region,LocationName,Latitude,Longitude,GeoPrecision,TransferActor
118,2,,12484,5/1/2000,1,Uganda 1986-9999,ADF- Allied Democratic Forces,Uganda,500,Kabarole,Kamwenge,0.2,30.45,1,
118,2,,11858,7/20/1985,2,Uganda 1985-1986,NRA/PRA- National Resistance Army,Uganda,500,Kiboga,Kiboga,0.9166,31.7666,1,
118,2,,11699,5/30/1981,2,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Luwero,Nakaseke,0.7166,32.4166,1,
118,2,,12123,1/12/1999,5,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Gulu,2.7833,32.3,1,
118,2,,11924,2/25/1986,3,Uganda 1986-9999,UPDM/UNLA post 1986,Uganda,500,Soroti,Soroti,1.7166,33.6166,1,Uganda
118,2,,12165,10/10/2000,2,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Arua,Ladonga,3.4166,31.1166,1,
118,2,,11450,9/18/1972,3,Uganda 1971-1979,Tanzania and Rebel Troops,Uganda,500,Masindi,Bukoba,1.5,31.7833,1,
118,2,,11430,1/26/1971,2,Uganda 1962-1971,Mutiny/Coup Uganda,Uganda,500,Mpigi,Entebbe,0.0666,32.4666,1,
118,2,,11553,2/15/1979,1,Uganda 1971-1979,UNLA  Alliance,Uganda,500,Rakai,Rakai,-0.7166,31.4,1,
118,2,,11935,8/1/1986,5,Uganda 1986-9999,UPDM/UNLA post 1986,Uganda,500,Moyo,Moyo,3.65,31.7166,1,
118,2,,11826,1/26/1985,5,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Kabale,Kyogo,-1.25,30.1833,1,
118,2,,12288,10/16/2003,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Pader Palwo,2.8166,33.1166,1,
118,2,,12350,7/3/1997,3,Uganda 1986-9999,WNBF- West Nile Bank Front,Sudan,625,Bahr el Ghazal,Bazu,7.9833,26.0833,1,
118,2,,12408,11/13/1997,2,Uganda 1986-9999,ADF- Allied Democratic Forces,Uganda,500,Tororo,Mwenge,0.85,33.9333,1,
118,2,,11705,5/30/1981,2,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Kiboga,Katale,0.7666,32.2333,1,
118,2,,12308,7/5/1987,2,Uganda 1986-9999,UPA- Uganda People's Movement,Uganda,500,Pallisa,Pallisa,1.1666,33.7,1,
118,2,,11534,10/13/1978,1,Uganda 1971-1979,Mutiny/Coup Uganda,Uganda,500,Kampala,Kampala,0.3166,32.5833,1,
118,2,,14572,6/17/2004,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Purongo,2.5666,31.8,1,
118,2,,12008,5/1/1990,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Kitgum,3.2833,32.8833,1,
118,2,,14716,12/27/2006,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Patongo,2.7666,33.3,1,
118,2,,14670,6/25/2005,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Agoro,3.75,33.0333,1,
118,2,,12317,5/1/1989,1,Uganda 1986-9999,UPA- Uganda People's Movement,Uganda,500,Soroti,Soroti,1.7166,33.6166,1,
118,2,,14549,10/17/2004,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Kilak,3.0333,31.9666,1,
118,2,,14664,2/3/2005,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Nebbi,Ayugi,2.6166,30.9833,1,
118,2,,14693,2/22/2005,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Gulu,2.7833,32.3,1,
118,2,,11943,8/30/1986,6,Uganda 1986-9999,UPDM/UNLA post 1986,Uganda,500,Kitgum,Patonga,2.75,33.3,1,
118,2,,11832,4/7/1985,1,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Luwero,Kalasa,0.5833,32.4166,1,
118,2,,14622,4/19/2004,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Pabo,3,32.15,1,
118,2,,11913,1/27/1986,6,Uganda 1986-9999,UPDM/UNLA post 1986,Uganda,500,Hoima,Buhimba,1.3333,31.3166,1,
118,2,,11588,6/3/1979,2,Uganda 1971-1979,UNLA  Alliance,Uganda,500,Arua,Bondo,2.8166,31,1,
118,2,,11846,9/24/1985,2,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Mukono,Wakisu,0.4166,32.8333,1,
118,2,,11969,2/15/1987,2,Uganda 1986-9999,UPDM/UNLA post 1986,Uganda,500,Gulu,Gulu,2.7833,32.3,1,
118,2,,11777,1/15/1983,3,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Kiboga,Kiboga,0.9166,31.7666,1,
118,2,,12479,2/1/2000,2,Uganda 1986-9999,ADF- Allied Democratic Forces,Uganda,500,,Semliki,1.2333,30.4666,1,
118,2,,12233,10/8/2002,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Puranga,2.6166,32.9333,1,
118,2,,12335,1/1/1996,4,Uganda 1986-9999,WNBF- West Nile Bank Front,"Congo, Democratic Republic of (Zaire)",490,Haut-Zaire,Bunia,1.5666,30.25,1,
118,2,,12425,4/8/1998,1,Uganda 1986-9999,ADF- Allied Democratic Forces,Uganda,500,Kabarole,Rusekere,0.7333,30.3833,1,
118,2,,11953,11/7/1986,3,Uganda 1986-9999,UPDM/UNLA post 1986,Uganda,500,Masindi,Masindi,1.6833,31.7166,1,
118,2,,14499,11/4/2004,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Lira,Olilim,2.4,33.5,1,
118,2,,12492,9/15/2000,3,Uganda 1986-9999,ADF- Allied Democratic Forces,Uganda,500,Mubende,Mubende,0.5833,31.3833,1,
118,2,,11465,2/15/1979,1,Uganda 1971-1979,Tanzania and Rebel Troops,Uganda,500,Rakai,Rakai,-0.7166,31.4,1,
118,2,,11791,9/15/1983,1,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Luwero,Nabisogyo,0.9333,32.1833,1,
118,2,,14501,1/14/2004,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Lira,Otukei,2.5,33.5833,1,
118,2,,14574,7/13/2004,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Lira,Lira,2.25,32.9,1,
118,2,,14747,6/13/2005,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Pager,3.15,32.5,1,
118,2,,12250,1/21/2003,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Laminabil,2.7,32.3166,1,
118,2,,11670,5/15/1983,5,Uganda 1979-1985,UNRF/UNRFII,Sudan,625,Equatoria,Nimule,3.6,32.05,1,
118,2,,12458,7/7/1999,1,Uganda 1986-9999,ADF- Allied Democratic Forces,Uganda,500,Rukungiri,Kamunyu,-0.8166,29.8666,1,
118,2,,11687,4/10/1981,1,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Mbale,Mbale,1.0833,34.1666,1,
118,2,,12185,4/20/2001,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Pabo,3,32.15,1,
118,2,,12352,7/1/1998,1,Uganda 1986-9999,WNBF- West Nile Bank Front,Uganda,500,Arua,Koboko,3.4166,30.9666,1,
118,2,,12430,4/23/1998,5,Uganda 1986-9999,ADF- Allied Democratic Forces,Uganda,500,Kampala,Kasangati,0.4333,32.6,1,
118,2,,12114,11/9/1998,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Opit,2.6,32.4833,1,
118,2,,14583,10/8/2004,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Pajule,2.9666,32.9333,1,
118,2,,11543,10/13/1978,2,Uganda 1971-1979,UNLA  Alliance,Uganda,500,Mbarara,Mbarara,-0.6166,30.65,1,
118,2,,11974,2/1/1988,1,Uganda 1986-9999,UPDM/UNLA post 1986,Uganda,500,Mubende,Bukuya,0.6833,31.8333,1,
118,2,,14683,9/19/2005,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Oriang,2.2666,32.0833,2,
118,2,,11811,10/1/1984,1,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,,Urungo,4.05,33.8,1,
118,2,,12361,11/1/1996,4,Uganda 1986-9999,ADF- Allied Democratic Forces,"Congo, Democratic Republic of (Zaire)",490,,Ruwenzori Range,0.3833,29.9,1,
118,2,,12394,9/25/1997,1,Uganda 1986-9999,ADF- Allied Democratic Forces,"Congo, Democratic Republic of (Zaire)",490,Kivu,Kihondo,-1.05,29.1166,1,
118,2,,11561,2/19/1979,1,Uganda 1971-1979,UNLA  Alliance,Uganda,500,Rakai,Kyotera,-0.55,31.3166,1,
118,2,,11522,2/16/1972,1,Uganda 1971-1979,Mutiny/Coup Uganda,Uganda,500,Kumi,Malera,1.45,34.05,1,
118,2,,12097,7/1/1998,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Madi Opei,3.6833,33.1,1,
118,2,,14516,12/1/2004,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Apac,Ayera,1.8166,32.3666,2,
118,2,,14751,4/27/2005,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Awach,3,32.4,1,
118,2,,12514,5/6/2001,5,Uganda 1986-9999,ADF- Allied Democratic Forces,"Congo, Democratic Republic of (Zaire)",490,,Kasindi,0.0333,29.7166,2,
118,2,,11715,8/5/1981,1,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Mukono,Buyala,0.5166,33.1333,1,
118,2,,12160,7/15/2000,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Kitgum,3.2833,32.8833,1,
118,2,,14665,3/31/2005,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Pajule,3,33.0333,1,
118,2,,12343,2/1/1997,5,Uganda 1986-9999,WNBF- West Nile Bank Front,Uganda,500,Nebbi,Nebbi,2.4833,31.0833,1,
118,2,,12385,7/26/1997,2,Uganda 1986-9999,ADF- Allied Democratic Forces,Uganda,500,Bundibugyo,Bundibugyo,0.7,30.0666,1,
118,2,,12468,12/5/1999,1,Uganda 1986-9999,ADF- Allied Democratic Forces,Uganda,500,Bundibugyo,Bundibugyo,0.7,30.0666,1,
118,2,,12318,6/1/1989,3,Uganda 1986-9999,UPA- Uganda People's Movement,Uganda,500,Soroti,Otuboi,1.9166,33.3,1,
118,2,,12260,3/18/2003,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Nebbi,Acer,2.3666,31.1,1,
118,2,,11649,3/1/1982,3,Uganda 1979-1985,UNRF/UNRFII,Uganda,500,Arua,Arua,3.0166,30.9166,1,UNRF/UNRFII
118,2,,11477,2/26/1979,1,Uganda 1971-1979,Tanzania and Rebel Troops,Uganda,500,Mbarara,Mbarara,-0.6166,30.65,1,
118,2,,12043,5/10/1996,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Kitgum,3.2833,32.8833,1,
118,2,,14736,12/16/2005,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Patiko,3.0166,32.3166,1,
118,2,,12485,6/1/2000,1,Uganda 1986-9999,ADF- Allied Democratic Forces,Uganda,500,Hoima,Hoima,1.4333,31.35,1,
118,2,,11923,2/23/1986,1,Uganda 1986-9999,UPDM/UNLA post 1986,Uganda,500,Masindi,Kiryandongo,1.8833,32.05,1,
118,2,,11857,7/16/1985,2,Uganda 1985-1986,NRA/PRA- National Resistance Army,Uganda,500,Mpigi,Mpigi,0.2166,32.3333,1,
118,2,,11698,5/30/1981,2,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Luwero,Kangave,0.5833,32.3333,1,
118,2,,11552,2/15/1979,1,Uganda 1971-1979,UNLA  Alliance,Uganda,500,Rakai,Kabula,-0.35,31.15,1,
118,2,,11781,6/1/1983,1,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Kiboga,Kiboga,0.9166,31.7666,1,
118,2,,11598,2/15/1979,1,Uganda 1971-1979,UPDM/UNLA post 1986,Uganda,500,Rakai,Kyotera,-0.55,31.3166,1,
118,2,,14641,8/24/2004,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Patiko,3.0166,32.3166,1,
118,2,,11431,1/12/1962,2,Uganda 1962-1971,Ruwenzori Rebels,Uganda,500,Bushenyi,Ruwenzori National Park,-0.25,30,1,Ruwenzori Rebels
118,2,,11732,11/25/1981,1,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Luwero,Semuto,0.6166,32.3166,1,
118,2,,11944,8/30/1986,6,Uganda 1986-9999,UPDM/UNLA post 1986,Uganda,500,Kitgum,Naam Okora,3.35,33.3333,1,
118,2,,11991,1/1/1988,4,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Sudan,625,Equatoria,Juba,4.85,31.6166,1,
118,2,,11936,8/1/1986,5,Uganda 1986-9999,UPDM/UNLA post 1986,Uganda,500,Gulu,Atiak,3.25,32.1166,1,
118,2,,11825,1/22/1985,2,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Luwero,Kalege,0.6,32.2666,1,
118,2,,12126,3/1/1999,5,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Gulu,2.7833,32.3,1,
118,2,,11535,10/14/1978,2,Uganda 1971-1979,Mutiny/Coup Uganda,Uganda,500,Mbarara,Mbarara,-0.6166,30.65,1,
118,2,,12143,2/1/2000,5,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Laminabil,2.7,32.3166,1,
118,2,,12508,4/1/2001,1,Uganda 1986-9999,ADF- Allied Democratic Forces,Uganda,500,Kasese,Kasese,0.1666,30.0833,1,
118,2,,12175,3/1/2001,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Aswa,2.9666,32.6,1,
118,2,,12109,11/1/1998,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Madi Opei,3.6833,33.1,1,
118,2,,11800,6/2/1984,1,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Luwero,Semuto,0.6166,32.3166,1,
118,2,,12289,10/16/2003,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Lira,Lira,2.25,32.9,1,
118,2,,11706,5/30/1981,2,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Soroti,Kamese,1.45,33.65,1,
118,2,,14694,9/5/2005,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Aswa,2.9666,32.6,1,
118,2,,12056,1/5/1997,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Kitgum,3.2833,32.8833,1,
118,2,,12209,6/21/2002,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Sudan,625,Equatoria,Torit,4.4133,32.5677,1,
118,2,,12034,1/1/1996,2,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Gulu,2.7833,32.3,1,
118,2,,12525,7/25/2001,1,Uganda 1986-9999,ADF- Allied Democratic Forces,Uganda,500,Kibaale,Kibale,0.8,31.0666,1,
118,2,,12009,10/1/1990,5,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Soroti,Soroti,1.7166,33.6166,1,
118,2,,14715,6/12/2005,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Ayago,2.3833,31.9166,1,
118,2,,11904,1/27/1986,2,Uganda 1986-9999,UPDM/UNLA post 1986,Uganda,500,Masindi,Masindi,1.6833,31.7166,1,
118,2,,12309,7/7/1987,2,Uganda 1986-9999,UPA- Uganda People's Movement,Uganda,500,Kabarole,Mutamba,0.3333,30.4166,3,
118,2,,12298,4/30/2004,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Kitgum,3.2833,32.8833,1,
118,2,,14623,7/18/2004,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Pabo,3,32.15,1,
118,2,,11587,6/2/1979,2,Uganda 1971-1979,UNLA  Alliance,Uganda,500,Moyo,Moyo,3.65,31.7166,1,
118,2,,11544,10/13/1978,1,Uganda 1971-1979,UNLA  Alliance,Uganda,500,Rakai,Rakai,-0.7166,31.4,1,
118,2,,11688,4/15/1981,1,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Moyo,Moyo,3.65,31.7166,1,
118,2,,12457,7/5/1999,3,Uganda 1986-9999,ADF- Allied Democratic Forces,"Congo, Democratic Republic of (Zaire)",490,Kivu,Beni,0.5,29.4666,1,
118,2,,12272,6/4/2003,5,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Kitgum,3.2833,32.8833,1,
118,2,,12011,10/1/1990,5,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Lira,Lira,2.25,32.9,1,
118,2,,11778,3/1/1983,1,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Kampala,Kampala,0.3166,32.5833,1,
118,2,,14662,4/28/2004,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Apac,Lukungu,1.6833,32.15,2,
118,2,,12374,6/25/1997,3,Uganda 1986-9999,ADF- Allied Democratic Forces,Uganda,500,Kasese,Kasese,0.1666,30.0833,1,
118,2,,14746,9/4/2005,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Pager,3.15,32.5,1,
118,2,,11659,1/22/1983,1,Uganda 1979-1985,UNRF/UNRFII,Uganda,500,Kibaale,Goza,0.7333,31.2,1,
118,2,,11843,9/13/1985,1,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Kiboga,Kawanda,0.8333,31.9166,1,
118,2,,11933,3/30/1986,3,Uganda 1986-9999,UPDM/UNLA post 1986,Uganda,500,Arua,Arua,3.0166,30.9166,1,
118,2,,11824,1/22/1985,2,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Masindi,Kirima,1.7166,31.65,1,
118,2,,12509,4/5/2001,1,Uganda 1986-9999,ADF- Allied Democratic Forces,Rwanda,517,,Virunga,-1.3833,29.6333,1,
118,2,,11814,12/1/1984,1,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Kibaale,Kabama,1,31,1,
118,2,,12234,11/10/2002,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Patiko,3.0166,32.3166,1,
118,2,,12495,9/21/2000,1,Uganda 1986-9999,ADF- Allied Democratic Forces,Uganda,500,Hoima,Hoima,1.4333,31.35,1,
118,2,,11912,1/27/1986,6,Uganda 1986-9999,UPDM/UNLA post 1986,Uganda,500,Hoima,Hoima,1.4333,31.35,1,
118,2,,11722,8/27/1981,1,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Mpigi,Matuga,0.4666,32.5166,1,
118,2,,11968,2/1/1987,1,Uganda 1986-9999,UPDM/UNLA post 1986,Uganda,500,Tororo,Tororo,0.6847,34.183,1,
118,2,,12186,4/25/2001,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Pader Palwo,2.8166,33.1166,1,
118,2,,11714,8/4/1981,1,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Kampala,Kasangati,0.4333,32.6,1,
118,2,,11560,2/18/1979,1,Uganda 1971-1979,UNLA  Alliance,Uganda,500,Rakai,Rakai,-0.7166,31.4,1,
118,2,,14682,9/18/2005,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Oriang,2.2666,32.0833,2,
118,2,,12211,7/6/2002,5,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Pader Palwo,2.8166,33.1166,1,
118,2,,11532,6/18/1977,1,Uganda 1971-1979,Mutiny/Coup Uganda,Uganda,500,Kampala,Kampala,0.3166,32.5833,1,
118,2,,11790,9/11/1983,2,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Luwero,Ngoma,1.1833,32,1,
118,2,,14698,12/29/2006,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Kadomera,3.5,32.2333,1,
118,2,,12447,1/1/1999,6,Uganda 1986-9999,ADF- Allied Democratic Forces,Rwanda,517,,Virunga,-1.3833,29.6333,1,
118,2,,12205,2/23/2002,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Agoro,3.75,33.0333,1,
118,2,,12191,5/10/2001,5,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Nebbi,Pagei,2.5666,30.85,1,
118,2,,11491,3/29/1979,2,Uganda 1971-1979,Tanzania and Rebel Troops,Uganda,500,Mubende,Mityana,0.4,32.05,1,
118,2,,12476,1/7/2000,3,Uganda 1986-9999,ADF- Allied Democratic Forces,Uganda,500,Kabarole,Kichuchu,0.5,30.1833,1,
118,2,,12397,9/28/1997,2,Uganda 1986-9999,ADF- Allied Democratic Forces,Uganda,500,Kabale,Buhara,-1.3666,30.0333,1,
118,2,,12067,7/2/1997,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Gulu,2.7833,32.3,1,
118,2,,12418,1/5/1998,2,Uganda 1986-9999,ADF- Allied Democratic Forces,"Congo, Democratic Republic of (Zaire)",490,Kivu,Kasenga,-3.1166,25.95,1,
118,2,,14498,4/2/2004,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Atiak,3.25,32.1166,1,
118,2,,11525,3/24/1974,1,Uganda 1971-1979,Mutiny/Coup Uganda,Uganda,500,Kampala,Kampala,0.3166,32.5833,1,
118,2,,12022,1/1/1994,5,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Sudan,625,Equatoria,Morobo,3.6919,30.7763,1,
118,2,,11833,4/16/1985,1,Uganda 1979-1985,NRA/PRA- National Resistance Army,Uganda,500,Kabale,Kiziba,-1.2833,30.1,1,
118,2,,12328,7/30/1990,1,Uganda 1986-9999,UPA- Uganda People's Movement,Uganda,500,Soroti,Soroti,1.7166,33.6166,1,
118,2,,11646,7/20/1981,2,Uganda 1979-1985,UNRF/UNRFII,Uganda,500,Arua,Arua,3.0166,30.9166,1,
118,2,,11555,2/15/1979,1,Uganda 1971-1979,UNLA  Alliance,Uganda,500,Masaka,Kalisizo,-0.3666,31.4,1,
118,2,,12040,4/15/1996,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Gulu,2.7833,32.3,1,
118,2,,14719,12/10/2005,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,,Lipan,3.7666,33.3333,1,
118,2,,12140,1/30/2000,3,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Te Okuto,2.35,31.6,1,
118,2,,12386,7/30/1997,3,Uganda 1986-9999,ADF- Allied Democratic Forces,Uganda,500,Bundibugyo,Bundibugyo,0.7,30.0666,1,
118,2,,11597,2/15/1979,1,Uganda 1971-1979,UPDM/UNLA post 1986,Uganda,500,Rakai,Rakai,-0.7166,31.4,1,
118,2,,11474,2/20/1979,1,Uganda 1971-1979,Tanzania and Rebel Troops,Uganda,500,Masaka,Kalisizo,-0.3666,31.4,1,
118,2,,14581,6/19/2004,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Moyo,Adjumani,3.3666,31.7833,1,
118,2,,12244,1/4/2003,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Naam Okora,3.35,33.3333,1,
118,2,,12055,1/1/1997,5,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Sudan,625,Bahr el Ghazal,Aru,6.5333,29.8666,1,
118,2,,14737,8/9/2005,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Apac,Aber,2.2,32.35,1,
118,2,,11901,1/27/1986,2,Uganda 1986-9999,UPDM/UNLA post 1986,Uganda,500,Soroti,Soroti,1.7166,33.6166,1,UPDM/UNLA post 1986
118,2,,12125,2/10/1999,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Kitgum,Aswa,2.9666,32.6,1,
118,2,,12163,10/1/2000,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Gulu,2.7833,32.3,1,
118,2,,11610,3/28/1979,2,Uganda 1971-1979,UPDM/UNLA post 1986,Uganda,500,Mubende,Mityana,0.4,32.05,1,
118,2,,11856,7/15/1985,2,Uganda 1985-1986,NRA/PRA- National Resistance Army,Uganda,500,Luwero,Luwero,0.85,32.4833,1,NRA/PRA- National Resistance Army
118,2,,11956,11/13/1986,1,Uganda 1986-9999,UPDM/UNLA post 1986,Uganda,500,Kibaale,Kibale,0.8,31.0666,1,
118,2,,12025,4/1/1994,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Gulu,Gulu,2.7833,32.3,1,
118,2,,12282,8/18/2003,1,Uganda 1986-9999,HSM/LRA- Holy Spirit Movement and Lord's Resistance Army,Uganda,500,Pallisa,Apopongi,1.2333,33.65,1,
118,2,,11975,2/15/1988,3,Uganda 1986-9999,UPDM/UNLA post 1986,Uganda,500,Mpigi,Lukoma,0.5,32.2833,1,
