"Country","Indicator","Unit","Date","Value"
"Total 15 Latin American countries","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",457845
"Total 15 Latin American countries","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",4096.76215715952
"Total 15 Latin American countries","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",4178.19954200191
"Total 21 small Caribbean countries","Population (000 at mid-year)","000 at mid-year","2007",3289.819
"Total 21 small Caribbean countries","Population (000 at mid-year)","000 at mid-year","2008",3315.352
"Total 21 small Caribbean countries","Population (000 at mid-year)","000 at mid-year","2009",3344
"Total 21 small Caribbean countries","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",28797
"Total 21 small Caribbean countries","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",29982
"Total 21 small Caribbean countries","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",8753.3691063247
"Total 21 small Caribbean countries","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",9043.38362864637
"Total Latin America","Population (000 at mid-year)","000 at mid-year","2007",572829.964
"Total Latin America","Population (000 at mid-year)","000 at mid-year","2008",580217.248
"Total Latin America","Population (000 at mid-year)","000 at mid-year","2009",583991
"Total Latin America","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",3886004
"Total Latin America","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",4045933
"Total Latin America","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",6783.86998624255
"Total Latin America","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",6973.13465593494
"China","Population (000 at mid-year)","000 at mid-year","2007",1317885
"China","Population (000 at mid-year)","000 at mid-year","2008",1324786
"China","Population (000 at mid-year)","000 at mid-year","2009",1331400
"China","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",8306661
"China","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",8908894
"China","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",6303.02416371686
"China","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",6724.77970026857
"India","Population (000 at mid-year)","000 at mid-year","2007",1129866
"India","Population (000 at mid-year)","000 at mid-year","2008",1147996
"India","Population (000 at mid-year)","000 at mid-year","2009",1156898
"India","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",3182835
"India","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",3415183
"India","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",2817.00219318043
"India","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",2974.90844915836
"Indonesia (including Timor until 1999)","Population (000 at mid-year)","000 at mid-year","2007",224648.383435364
"Indonesia (including Timor until 1999)","Population (000 at mid-year)","000 at mid-year","2008",227601.957441621
"Indonesia (including Timor until 1999)","Population (000 at mid-year)","000 at mid-year","2009",230599
"Indonesia (including Timor until 1999)","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",949812
"Indonesia (including Timor until 1999)","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",1007750
"Indonesia (including Timor until 1999)","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",4227.99392310465
"Indonesia (including Timor until 1999)","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",4427.68599764123
"Japan","Population (000 at mid-year)","000 at mid-year","2007",127433
"Japan","Population (000 at mid-year)","000 at mid-year","2008",127288
"Japan","Population (000 at mid-year)","000 at mid-year","2009",127079
"Japan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",2924613
"Japan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",2904141
"Japan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",22950.2012822424
"Japan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",22815.5128527434
"Philippines","Population (000 at mid-year)","000 at mid-year","2007",94157.465
"Philippines","Population (000 at mid-year)","000 at mid-year","2008",96061.683
"Philippines","Population (000 at mid-year)","000 at mid-year","2009",97977
"Philippines","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",270905
"Philippines","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",281120
"Philippines","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",2877.14840241292
"Philippines","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",2926.45299583185
"South Korea","Population (000 at mid-year)","000 at mid-year","2007",48250.148
"South Korea","Population (000 at mid-year)","000 at mid-year","2008",48379.392
"South Korea","Population (000 at mid-year)","000 at mid-year","2009",48509
"South Korea","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",928479
"South Korea","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",948906
"South Korea","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",19243.0290576518
"South Korea","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",19613.8471521097
"Thailand","Population (000 at mid-year)","000 at mid-year","2007",65068.149
"Thailand","Population (000 at mid-year)","000 at mid-year","2008",65493.298
"Thailand","Population (000 at mid-year)","000 at mid-year","2009",65998
"Thailand","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",558550
"Thailand","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",573073
"Thailand","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",8584.07698058231
"Thailand","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",8750.10142259136
"Taiwan","Population (000 at mid-year)","000 at mid-year","2007",22858.872
"Taiwan","Population (000 at mid-year)","000 at mid-year","2008",22920.946
"Taiwan","Population (000 at mid-year)","000 at mid-year","2009",22974
"Taiwan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",479166
"Taiwan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",479645
"Taiwan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",20961.9267302429
"Taiwan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",20926.0560188048
"Bangladesh","Population (000 at mid-year)","000 at mid-year","2007",152033.861
"Bangladesh","Population (000 at mid-year)","000 at mid-year","2008",154037.902
"Bangladesh","Population (000 at mid-year)","000 at mid-year","2009",156051
"Bangladesh","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",166466
"Bangladesh","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",176454
"Bangladesh","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1094.92713600163
"Bangladesh","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1145.52326219037
"Burma","Population (000 at mid-year)","000 at mid-year","2007",47373.958
"Burma","Population (000 at mid-year)","000 at mid-year","2008",47758.181
"Burma","Population (000 at mid-year)","000 at mid-year","2009",52826
"Burma","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",142532
"Burma","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",148233
"Burma","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",3008.65720360541
"Burma","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",3103.82424322233
"Hong Kong","Population (000 at mid-year)","000 at mid-year","2007",6980.412
"Hong Kong","Population (000 at mid-year)","000 at mid-year","2008",7018.636
"Hong Kong","Population (000 at mid-year)","000 at mid-year","2009",7055
"Hong Kong","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",217301
"Hong Kong","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",222516
"Hong Kong","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",31130.1109447408
"Hong Kong","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",31703.5959693593
"Malaysia","Population (000 at mid-year)","000 at mid-year","2007",24835.243
"Malaysia","Population (000 at mid-year)","000 at mid-year","2008",25274.133
"Malaysia","Population (000 at mid-year)","000 at mid-year","2009",25716
"Malaysia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",248687
"Malaysia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",260126
"Malaysia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",10013.4715814941
"Malaysia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",10292.1829207752
"Nepal","Population (000 at mid-year)","000 at mid-year","2007",27827.891
"Nepal","Population (000 at mid-year)","000 at mid-year","2008",28196.96
"Nepal","Population (000 at mid-year)","000 at mid-year","2009",28563
"Nepal","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",30537
"Nepal","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",31972
"Nepal","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1097.35229306454
"Nepal","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1133.88109923907
"Pakistan","Population (000 at mid-year)","000 at mid-year","2007",169340.538
"Pakistan","Population (000 at mid-year)","000 at mid-year","2008",172800.051
"Pakistan","Population (000 at mid-year)","000 at mid-year","2009",174579
"Pakistan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",379320
"Pakistan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",386906
"Pakistan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",2239.9834350355
"Pakistan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",2239.03869102446
"Singapore","Population (000 at mid-year)","000 at mid-year","2007",4553.009
"Singapore","Population (000 at mid-year)","000 at mid-year","2008",4608.167
"Singapore","Population (000 at mid-year)","000 at mid-year","2009",4658
"Singapore","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",128112
"Singapore","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",129521
"Singapore","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",28137.8754138197
"Singapore","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",28106.8372739096
"Sri Lanka","Population (000 at mid-year)","000 at mid-year","2007",20926.315
"Sri Lanka","Population (000 at mid-year)","000 at mid-year","2008",21128.773
"Sri Lanka","Population (000 at mid-year)","000 at mid-year","2009",21325
"Sri Lanka","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",97573
"Sri Lanka","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",103427
"Sri Lanka","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",4662.69383787829
"Sri Lanka","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",4895.07838434347
"Total 16 East Asian countries","Population (000 at mid-year)","000 at mid-year","2007",3484038.24443536
"Total 16 East Asian countries","Population (000 at mid-year)","000 at mid-year","2008",3521350.07944162
"Total 16 East Asian countries","Population (000 at mid-year)","000 at mid-year","2009",3552207
"Total 16 East Asian countries","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",19011549
"Total 16 East Asian countries","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",19977867
"Total 16 East Asian countries","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",5456.75669041948
"Total 16 East Asian countries","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",5673.35440933152
"Afghanistan","Population (000 at mid-year)","000 at mid-year","2007",31889.923
"Afghanistan","Population (000 at mid-year)","000 at mid-year","2008",32738.376
"Afghanistan","Population (000 at mid-year)","000 at mid-year","2009",38396
"Afghanistan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",27509
"Afghanistan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",28445
"Afghanistan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",862.623594293407
"Afghanistan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",868.858003219219
"Cambodia","Population (000 at mid-year)","000 at mid-year","2007",13995.904
"Cambodia","Population (000 at mid-year)","000 at mid-year","2008",14241.64
"Cambodia","Population (000 at mid-year)","000 at mid-year","2009",14494
"Cambodia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",33124
"Cambodia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",35344
"Cambodia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",2366.69242658423
"Cambodia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",2481.73665392469
"Laos","Population (000 at mid-year)","000 at mid-year","2007",6521.998
"Laos","Population (000 at mid-year)","000 at mid-year","2008",6677.534
"Laos","Population (000 at mid-year)","000 at mid-year","2009",6834
"Laos","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",10397
"Laos","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",11146
"Laos","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1594.14338980171
"Laos","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1669.17907119604
"Mongolia","Population (000 at mid-year)","000 at mid-year","2007",2951.786
"Mongolia","Population (000 at mid-year)","000 at mid-year","2008",2996.081
"Mongolia","Population (000 at mid-year)","000 at mid-year","2009",3041
"Mongolia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",3000
"Mongolia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",3000
"Mongolia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1016.33383991929
"Mongolia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1001.30804207229
"North Korea","Population (000 at mid-year)","000 at mid-year","2007",22454.218
"North Korea","Population (000 at mid-year)","000 at mid-year","2008",22565.347
"North Korea","Population (000 at mid-year)","000 at mid-year","2009",22665
"North Korea","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",25310
"North Korea","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",25310
"North Korea","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1127.18242959964
"North Korea","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1121.63132257616
"Vietnam","Population (000 at mid-year)","000 at mid-year","2007",85262.356
"Vietnam","Population (000 at mid-year)","000 at mid-year","2008",86116.559
"Vietnam","Population (000 at mid-year)","000 at mid-year","2009",88577
"Vietnam","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",240853
"Vietnam","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",255786
"Vietnam","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",2824.84570330194
"Vietnam","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",2970.23015051031
"Total 24 Small East Asian countries","Population (000 at mid-year)","000 at mid-year","2007",10948.644
"Total 24 Small East Asian countries","Population (000 at mid-year)","000 at mid-year","2008",11182.29
"Total 24 Small East Asian countries","Population (000 at mid-year)","000 at mid-year","2009",12330
"Total 24 Small East Asian countries","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",44060
"Total 24 Small East Asian countries","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",46299
"Total 24 Small East Asian countries","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",4024.24263680507
"Total 24 Small East Asian countries","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",4140.38627150611
"Total 30 East Asian countries","Population (000 at mid-year)","000 at mid-year","2007",174024.829
"Total 30 East Asian countries","Population (000 at mid-year)","000 at mid-year","2008",176517.827
"Total 30 East Asian countries","Population (000 at mid-year)","000 at mid-year","2009",186337
"Total 30 East Asian countries","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",384253
"Total 30 East Asian countries","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",405330
"Total 30 East Asian countries","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",2208.03549819894
"Total 30 East Asian countries","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",2296.25532383197
"Bahrain","Population (000 at mid-year)","000 at mid-year","2007",708.573
"Bahrain","Population (000 at mid-year)","000 at mid-year","2008",718.306
"Bahrain","Population (000 at mid-year)","000 at mid-year","2009",729
"Bahrain","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",4974
"Bahrain","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",5278
"Bahrain","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",7019.74249653882
"Bahrain","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",7347.84339821747
"Iran","Population (000 at mid-year)","000 at mid-year","2007",65397.521
"Iran","Population (000 at mid-year)","000 at mid-year","2008",65875.223
"Iran","Population (000 at mid-year)","000 at mid-year","2009",66429
"Iran","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",446297
"Iran","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",457455
"Iran","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",6824.3718290178
"Iran","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",6944.26491732711
"Iraq","Population (000 at mid-year)","000 at mid-year","2007",27499.638
"Iraq","Population (000 at mid-year)","000 at mid-year","2008",28221.181
"Iraq","Population (000 at mid-year)","000 at mid-year","2009",28946
"Iraq","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",27034
"Iraq","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",29602
"Iraq","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",983.067486197455
"Iraq","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1048.92846263238
"Israel","Population (000 at mid-year)","000 at mid-year","2007",6990.062
"Israel","Population (000 at mid-year)","000 at mid-year","2008",7112.359
"Israel","Population (000 at mid-year)","000 at mid-year","2009",7234
"Israel","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",122666
"Israel","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",127572
"Israel","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",17548.6283240406
"Israel","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",17936.6648955712
"Jordan","Population (000 at mid-year)","000 at mid-year","2007",6053.193
"Jordan","Population (000 at mid-year)","000 at mid-year","2008",6198.677
"Jordan","Population (000 at mid-year)","000 at mid-year","2009",6269
"Jordan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",32757
"Jordan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",35346
"Jordan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",5411.52413280066
"Jordan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",5702.18451453431
"Kuwait","Population (000 at mid-year)","000 at mid-year","2007",2505.559
"Kuwait","Population (000 at mid-year)","000 at mid-year","2008",2596.799
"Kuwait","Population (000 at mid-year)","000 at mid-year","2009",2693
"Kuwait","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",31500
"Kuwait","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",33484
"Kuwait","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",12572.0448011801
"Kuwait","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",12894.336450376
"Lebanon","Population (000 at mid-year)","000 at mid-year","2007",3925.502
"Lebanon","Population (000 at mid-year)","000 at mid-year","2008",3971.941
"Lebanon","Population (000 at mid-year)","000 at mid-year","2009",4099
"Lebanon","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",16300
"Lebanon","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",17686
"Lebanon","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",4152.33516630484
"Lebanon","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",4452.73482158975
"Oman","Population (000 at mid-year)","000 at mid-year","2007",3206.906
"Oman","Population (000 at mid-year)","000 at mid-year","2008",3311.64
"Oman","Population (000 at mid-year)","000 at mid-year","2009",2910
"Oman","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",25598
"Oman","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",27594
"Oman","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",7982.14852571295
"Oman","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",8332.42743776498
"Qatar","Population (000 at mid-year)","000 at mid-year","2007",814.897
"Qatar","Population (000 at mid-year)","000 at mid-year","2008",824.789
"Qatar","Population (000 at mid-year)","000 at mid-year","2009",833
"Qatar","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",12265
"Qatar","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",14278
"Qatar","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",15050.9819032344
"Qatar","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",17311.09411013
"Saudi Arabia","Population (000 at mid-year)","000 at mid-year","2007",27586.533
"Saudi Arabia","Population (000 at mid-year)","000 at mid-year","2008",28146.657
"Saudi Arabia","Population (000 at mid-year)","000 at mid-year","2009",28687
"Saudi Arabia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",227419
"Saudi Arabia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",237426
"Saudi Arabia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",8243.84129749106
"Saudi Arabia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",8435.31791359805
"Syria","Population (000 at mid-year)","000 at mid-year","2007",19314.747
"Syria","Population (000 at mid-year)","000 at mid-year","2008",19747.586
"Syria","Population (000 at mid-year)","000 at mid-year","2009",21763
"Syria","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",156932
"Syria","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",165093
"Syria","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",8124.98346470704
"Syria","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",8360.16108500553
"Turkey","Population (000 at mid-year)","000 at mid-year","2007",74767.836
"Turkey","Population (000 at mid-year)","000 at mid-year","2008",75793.836
"Turkey","Population (000 at mid-year)","000 at mid-year","2009",76806
"Turkey","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",605928
"Turkey","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",611382
"Turkey","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",8104.12648561876
"Turkey","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",8066.38154585552
"United Arab Emirates","Population (000 at mid-year)","000 at mid-year","2007",4444.011
"United Arab Emirates","Population (000 at mid-year)","000 at mid-year","2008",4621.399
"United Arab Emirates","Population (000 at mid-year)","000 at mid-year","2009",4798
"United Arab Emirates","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",67080
"United Arab Emirates","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",72044
"United Arab Emirates","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",15094.4720883904
"United Arab Emirates","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",15589.2187625435
"Yemen","Population (000 at mid-year)","000 at mid-year","2007",22230.531
"Yemen","Population (000 at mid-year)","000 at mid-year","2008",23013.376
"Yemen","Population (000 at mid-year)","000 at mid-year","2009",22858
"Yemen","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",59948
