"location","variable","Unit","Date","Value"
"Bangladesh","Total harvested irrigated crop area (full control irrigation)","1000 ha","1994",3257
"Bangladesh","Total harvested irrigated crop area (full control irrigation)","1000 ha","1998",6482
"Bangladesh","Total harvested irrigated crop area (full control irrigation)","1000 ha","2008",5977
"Bangladesh","Harvested irrigated temporary crop area: Total","1000 ha","1982",1709
"Bangladesh","Harvested irrigated temporary crop area: Total","1000 ha","1987",2177
"Bangladesh","Harvested irrigated temporary crop area: Total","1000 ha","1991",2997
"Bangladesh","Harvested irrigated temporary crop area: Total","1000 ha","1994",3164
"Bangladesh","Harvested irrigated temporary crop area: Total","1000 ha","1998",6479
"Bangladesh","Harvested irrigated temporary crop area: Total","1000 ha","2008",5937
"Bangladesh","Harvested irrigated permanent crop area: Total","1000 ha","1982",17
"Bangladesh","Harvested irrigated permanent crop area: Total","1000 ha","1987",22
"Bangladesh","Harvested irrigated permanent crop area: Total","1000 ha","1991",30
"Bangladesh","Harvested irrigated permanent crop area: Total","1000 ha","1994",93
"Bangladesh","Harvested irrigated permanent crop area: Total","1000 ha","1998",3
"Bangladesh","Harvested irrigated permanent crop area: Total","1000 ha","2008",40
"Bangladesh","Irrigated cropping intensity","%","1991",110.6
"Bangladesh","Harvested irrigated temporary crop area: Wheat","1000 ha","1982",189.6
"Bangladesh","Harvested irrigated temporary crop area: Wheat","1000 ha","1987",263.6
"Bangladesh","Harvested irrigated temporary crop area: Wheat","1000 ha","1991",282.5
"Bangladesh","Harvested irrigated temporary crop area: Wheat","1000 ha","1994",268.6
"Bangladesh","Harvested irrigated temporary crop area: Wheat","1000 ha","1998",342
"Bangladesh","Harvested irrigated temporary crop area: Wheat","1000 ha","2008",313
"Bangladesh","Harvested irrigated temporary crop area: Rice","1000 ha","1982",1339
"Bangladesh","Harvested irrigated temporary crop area: Rice","1000 ha","1987",1414
"Bangladesh","Harvested irrigated temporary crop area: Rice","1000 ha","1991",2488
"Bangladesh","Harvested irrigated temporary crop area: Rice","1000 ha","1994",2684
"Bangladesh","Harvested irrigated temporary crop area: Rice","1000 ha","1998",5671
"Bangladesh","Harvested irrigated temporary crop area: Rice","1000 ha","2008",4341
"Bangladesh","Harvested irrigated temporary crop area: Barley","1000 ha","1998",9
"Bangladesh","Harvested irrigated temporary crop area: Barley","1000 ha","2008",0.81
"Bangladesh","Harvested irrigated temporary crop area: Maize","1000 ha","2008",90
"Bangladesh","Harvested irrigated temporary crop area: Millet","1000 ha","2008",0.4
"Bangladesh","Harvested irrigated temporary crop area: Sorghum","1000 ha","2008",0.1
"Bangladesh","Harvested irrigated temporary crop area: Other cereals","1000 ha","2008",25
"Bangladesh","Harvested irrigated temporary crop area: Vegetables","1000 ha","1998",78
"Bangladesh","Harvested irrigated temporary crop area: Vegetables","1000 ha","2008",236
"Bangladesh","Harvested irrigated temporary crop area: Groundnuts","1000 ha","1998",12
"Bangladesh","Harvested irrigated temporary crop area: Sesame","1000 ha","2008",30
"Bangladesh","Harvested irrigated temporary crop area: Potatoes","1000 ha","1994",87.11
"Bangladesh","Harvested irrigated temporary crop area: Potatoes","1000 ha","1998",85
"Bangladesh","Harvested irrigated temporary crop area: Potatoes","1000 ha","2008",263
"Bangladesh","Harvested irrigated temporary crop area: Sweet potatoes","1000 ha","1998",15
"Bangladesh","Harvested irrigated temporary crop area: Leguminous crops","1000 ha","1994",2.889
"Bangladesh","Harvested irrigated temporary crop area: Leguminous crops","1000 ha","1998",29
"Bangladesh","Harvested irrigated temporary crop area: Leguminous crops","1000 ha","2008",156
"Bangladesh","Harvested irrigated temporary crop area: Sugarcane","1000 ha","1994",12.54
"Bangladesh","Harvested irrigated temporary crop area: Sugarcane","1000 ha","1998",175
"Bangladesh","Harvested irrigated temporary crop area: Sugarcane","1000 ha","2008",43
"Bangladesh","Harvested irrigated temporary crop area: Cotton","1000 ha","1998",10
"Bangladesh","Harvested irrigated temporary crop area: Cotton","1000 ha","2008",6.5
"Bangladesh","Harvested irrigated temporary crop area: Tobacco","1000 ha","2008",18
"Bangladesh","Harvested irrigated temporary crop area: Other crops","1000 ha","1994",109
"Bangladesh","Harvested irrigated temporary crop area: Other crops","1000 ha","1998",53
"Bangladesh","Harvested irrigated temporary crop area: Other crops","1000 ha","2008",414
"Bangladesh","Harvested irrigated permanent crop area: Tea","1000 ha","1998",3
"Bangladesh","Harvested irrigated permanent crop area: Tea","1000 ha","2008",40
"Bangladesh","Harvested irrigated permanent crop area: Other crops","1000 ha","1994",89.13
"Bangladesh","% of total grain production irrigated","%","1995",47
"Bangladesh","Area equipped for irrigation drained","1000 ha","1993",118.4
"Bangladesh","Non-irrigated cultivated area drained","1000 ha","1993",1383
"Bangladesh","Total cultivated area drained","1000 ha","1992",1383
"Bangladesh","Total cultivated area drained","1000 ha","1993",1501
"Bangladesh","% of area equipped for irrigation drained","%","1995",3.156
"Bangladesh","% of total cultivated area drained","%","1992",15.45
"Bangladesh","% of total cultivated area drained","%","1994",18.95
"Bangladesh","Area salinized by irrigation","1000 ha","1991",100
"Bangladesh","Area salinized by irrigation","1000 ha","1993",100
"Bangladesh","% of area equipped for irrigation salinized","%","1992",3.226
"Bangladesh","% of area equipped for irrigation salinized","%","1995",2.666
"Bangladesh","Area waterlogged by irrigation","1000 ha","1993",770
"Bangladesh","Flood occurrence (WRI)","","2013",4.9
"Bangladesh","Total population with access to safe drinking-water (JMP)","%","1992",69.7
"Bangladesh","Total population with access to safe drinking-water (JMP)","%","1997",73.6
"Bangladesh","Total population with access to safe drinking-water (JMP)","%","2002",77.5
"Bangladesh","Total population with access to safe drinking-water (JMP)","%","2007",81.3
"Bangladesh","Total population with access to safe drinking-water (JMP)","%","2012",84.8
"Bangladesh","Total population with access to safe drinking-water (JMP)","%","2015",86.9
"Bangladesh","Rural population with access to safe drinking-water (JMP)","%","1992",66.6
"Bangladesh","Rural population with access to safe drinking-water (JMP)","%","1997",71.1
"Bangladesh","Rural population with access to safe drinking-water (JMP)","%","2002",75.5
"Bangladesh","Rural population with access to safe drinking-water (JMP)","%","2007",79.9
"Bangladesh","Rural population with access to safe drinking-water (JMP)","%","2012",84.4
"Bangladesh","Rural population with access to safe drinking-water (JMP)","%","2015",87
"Bangladesh","Urban population with access to safe drinking-water (JMP)","%","1992",81.5
"Bangladesh","Urban population with access to safe drinking-water (JMP)","%","1997",82.6
"Bangladesh","Urban population with access to safe drinking-water (JMP)","%","2002",83.7
"Bangladesh","Urban population with access to safe drinking-water (JMP)","%","2007",84.8
"Bangladesh","Urban population with access to safe drinking-water (JMP)","%","2012",85.9
"Bangladesh","Urban population with access to safe drinking-water (JMP)","%","2015",86.5
"Cambodia","Total area","1000 ha","1962",18104
"Cambodia","Total area","1000 ha","1967",18104
"Cambodia","Total area","1000 ha","1972",18104
"Cambodia","Total area","1000 ha","1977",18104
"Cambodia","Total area","1000 ha","1982",18104
"Cambodia","Total area","1000 ha","1987",18104
"Cambodia","Total area","1000 ha","1992",18104
"Cambodia","Total area","1000 ha","1997",18104
"Cambodia","Total area","1000 ha","2002",18104
"Cambodia","Total area","1000 ha","2007",18104
"Cambodia","Total area","1000 ha","2012",18104
"Cambodia","Total area","1000 ha","2013",18104
"Cambodia","Arable land","1000 ha","1962",2850
"Cambodia","Arable land","1000 ha","1967",2902
"Cambodia","Arable land","1000 ha","1972",1800
"Cambodia","Arable land","1000 ha","1977",1900
"Cambodia","Arable land","1000 ha","1982",2030
"Cambodia","Arable land","1000 ha","1987",3000
"Cambodia","Arable land","1000 ha","1992",3700
"Cambodia","Arable land","1000 ha","1997",3700
"Cambodia","Arable land","1000 ha","2002",3700
"Cambodia","Arable land","1000 ha","2007",3800
"Cambodia","Arable land","1000 ha","2012",4100
"Cambodia","Arable land","1000 ha","2013",4145
"Cambodia","Permanent crops","1000 ha","1962",103
"Cambodia","Permanent crops","1000 ha","1967",147
"Cambodia","Permanent crops","1000 ha","1972",70
"Cambodia","Permanent crops","1000 ha","1977",70
"Cambodia","Permanent crops","1000 ha","1982",70
"Cambodia","Permanent crops","1000 ha","1987",100
"Cambodia","Permanent crops","1000 ha","1992",115
"Cambodia","Permanent crops","1000 ha","1997",130
"Cambodia","Permanent crops","1000 ha","2002",150
"Cambodia","Permanent crops","1000 ha","2007",155
"Cambodia","Permanent crops","1000 ha","2012",155
"Cambodia","Permanent crops","1000 ha","2013",155
"Cambodia","Cultivated area (arable land + permanent crops)","1000 ha","1962",2953
"Cambodia","Cultivated area (arable land + permanent crops)","1000 ha","1967",3049
"Cambodia","Cultivated area (arable land + permanent crops)","1000 ha","1972",1870
"Cambodia","Cultivated area (arable land + permanent crops)","1000 ha","1977",1970
"Cambodia","Cultivated area (arable land + permanent crops)","1000 ha","1982",2100
"Cambodia","Cultivated area (arable land + permanent crops)","1000 ha","1987",3100
"Cambodia","Cultivated area (arable land + permanent crops)","1000 ha","1992",3815
"Cambodia","Cultivated area (arable land + permanent crops)","1000 ha","1997",3830
"Cambodia","Cultivated area (arable land + permanent crops)","1000 ha","2002",3850
"Cambodia","Cultivated area (arable land + permanent crops)","1000 ha","2007",3955
"Cambodia","Cultivated area (arable land + permanent crops)","1000 ha","2012",4255
"Cambodia","Cultivated area (arable land + permanent crops)","1000 ha","2013",4300
"Cambodia","% of total country area cultivated","%","1962",16.31
"Cambodia","% of total country area cultivated","%","1967",16.84
"Cambodia","% of total country area cultivated","%","1972",10.33
"Cambodia","% of total country area cultivated","%","1977",10.88
"Cambodia","% of total country area cultivated","%","1982",11.6
"Cambodia","% of total country area cultivated","%","1987",17.12
"Cambodia","% of total country area cultivated","%","1992",21.07
"Cambodia","% of total country area cultivated","%","1997",21.16
"Cambodia","% of total country area cultivated","%","2002",21.27
"Cambodia","% of total country area cultivated","%","2007",21.85
"Cambodia","% of total country area cultivated","%","2012",23.5
"Cambodia","% of total country area cultivated","%","2013",23.75
"Cambodia","Total population","1000 inhab","1962",6027
"Cambodia","Total population","1000 inhab","1967",6695
"Cambodia","Total population","1000 inhab","1972",7331
"Cambodia","Total population","1000 inhab","1977",7222
"Cambodia","Total population","1000 inhab","1982",6945
"Cambodia","Total population","1000 inhab","1987",8228
"Cambodia","Total population","1000 inhab","1992",9659
"Cambodia","Total population","1000 inhab","1997",11339
"Cambodia","Total population","1000 inhab","2002",12682
"Cambodia","Total population","1000 inhab","2007",13729
"Cambodia","Total population","1000 inhab","2012",14832
"Cambodia","Total population","1000 inhab","2014",15408
"Cambodia","Total population","1000 inhab","2015",15578
"Cambodia","Rural population","1000 inhab","1962",5404
"Cambodia","Rural population","1000 inhab","1967",5885
"Cambodia","Rural population","1000 inhab","1972",5731
"Cambodia","Rural population","1000 inhab","1977",6848
"Cambodia","Rural population","1000 inhab","1982",6040
"Cambodia","Rural population","1000 inhab","1987",7024
"Cambodia","Rural population","1000 inhab","1992",8081
"Cambodia","Rural population","1000 inhab","1997",9281
"Cambodia","Rural population","1000 inhab","2002",10290
"Cambodia","Rural population","1000 inhab","2007",11060
"Cambodia","Rural population","1000 inhab","2012",11839
"Cambodia","Rural population","1000 inhab","2014",12243
"Cambodia","Rural population","1000 inhab","2015",12329
"Cambodia","Urban population","1000 inhab","1962",622.5
"Cambodia","Urban population","1000 inhab","1967",809.8
"Cambodia","Urban population","1000 inhab","1972",1600
"Cambodia","Urban population","1000 inhab","1977",374.1
"Cambodia","Urban population","1000 inhab","1982",904.7
"Cambodia","Urban population","1000 inhab","1987",1204
"Cambodia","Urban population","1000 inhab","1992",1578
"Cambodia","Urban population","1000 inhab","1997",2058
"Cambodia","Urban population","1000 inhab","2002",2392
"Cambodia","Urban population","1000 inhab","2007",2669
"Cambodia","Urban population","1000 inhab","2012",2993
"Cambodia","Urban population","1000 inhab","2014",3165
"Cambodia","Urban population","1000 inhab","2015",3249
"Cambodia","Population density","inhab/km2","1962",33.29
"Cambodia","Population density","inhab/km2","1967",36.98
"Cambodia","Population density","inhab/km2","1972",40.49
"Cambodia","Population density","inhab/km2","1977",39.89
"Cambodia","Population density","inhab/km2","1982",38.36
"Cambodia","Population density","inhab/km2","1987",45.45
"Cambodia","Population density","inhab/km2","1992",53.35
"Cambodia","Population density","inhab/km2","1997",62.63
"Cambodia","Population density","inhab/km2","2002",70.05
"Cambodia","Population density","inhab/km2","2007",75.83
"Cambodia","Population density","inhab/km2","2012",81.93
"Cambodia","Population density","inhab/km2","2015",86.05
"Cambodia","Population economically active","1000 inhab","1982",3254
"Cambodia","Population economically active","1000 inhab","1987",3752
"Cambodia","Population economically active","1000 inhab","1992",4267
"Cambodia","Population economically active","1000 inhab","1997",5019
"Cambodia","Population economically active","1000 inhab","2002",6174
"Cambodia","Population economically active","1000 inhab","2007",7094
"Cambodia","Population economically active","1000 inhab","2012",8034
"Cambodia","Population economically active","1000 inhab","2014",8399
"Cambodia","Population economically active in agriculture","1000 inhab","1982",2446
"Cambodia","Population economically active in agriculture","1000 inhab","1987",2784
"Cambodia","Population economically active in agriculture","1000 inhab","1992",3112
"Cambodia","Population economically active in agriculture","1000 inhab","1997",3568
"Cambodia","Population economically active in agriculture","1000 inhab","2002",4270
"Cambodia","Population economically active in agriculture","1000 inhab","2007",4760
"Cambodia","Population economically active in agriculture","1000 inhab","2012",5227
"Cambodia","Population economically active in agriculture","1000 inhab","2014",5393
"Cambodia","Male population economically active in agriculture","1000 inhab","1982",1054
"Cambodia","Male population economically active in agriculture","1000 inhab","1987",1239
"Cambodia","Male population economically active in agriculture","1000 inhab","1992",1408
"Cambodia","Male population economically active in agriculture","1000 inhab","1997",1634
"Cambodia","Male population economically active in agriculture","1000 inhab","2002",1987
"Cambodia","Male population economically active in agriculture","1000 inhab","2007",2285
"Cambodia","Male population economically active in agriculture","1000 inhab","2012",2548
"Cambodia","Male population economically active in agriculture","1000 inhab","2014",2642
"Cambodia","Female population economically active in agriculture","1000 inhab","1982",1392
"Cambodia","Female population economically active in agriculture","1000 inhab","1987",1545
"Cambodia","Female population economically active in agriculture","1000 inhab","1992",1704
"Cambodia","Female population economically active in agriculture","1000 inhab","1997",1934
"Cambodia","Female population economically active in agriculture","1000 inhab","2002",2283
"Cambodia","Female population economically active in agriculture","1000 inhab","2007",2475
"Cambodia","Female population economically active in agriculture","1000 inhab","2012",2679
"Cambodia","Female population economically active in agriculture","1000 inhab","2014",2751
"Cambodia","Gross Domestic Product (GDP)","current US$","1962",660000009
"Cambodia","Gross Domestic Product (GDP)","current US$","1967",962857134
"Cambodia","Gross Domestic Product (GDP)","current US$","1972",505549460
"Cambodia","Gross Domestic Product (GDP)","current US$","1974",588443894
"Cambodia","Gross Domestic Product (GDP)","current US$","1987",824166656
"Cambodia","Gross Domestic Product (GDP)","current US$","1992",1980183168
"Cambodia","Gross Domestic Product (GDP)","current US$","1997",3443413332
"Cambodia","Gross Domestic Product (GDP)","current US$","2002",4284028138
"Cambodia","Gross Domestic Product (GDP)","current US$","2007",8639235842
"Cambodia","Gross Domestic Product (GDP)","current US$","2012",14054443213
"Cambodia","Gross Domestic Product (GDP)","current US$","2014",16709432403
"Cambodia","GDP per capita","current US$/inhab","1962",109.5
"Cambodia","GDP per capita","current US$/inhab","1967",143.8
"Cambodia","GDP per capita","current US$/inhab","1972",68.96
"Cambodia","GDP per capita","current US$/inhab","1974",81.48
"Cambodia","GDP per capita","current US$/inhab","1987",100.2
"Cambodia","GDP per capita","current US$/inhab","1992",205
"Cambodia","GDP per capita","current US$/inhab","1997",303.7
"Cambodia","GDP per capita","current US$/inhab","2002",337.8
"Cambodia","GDP per capita","current US$/inhab","2007",629.3
"Cambodia","GDP per capita","current US$/inhab","2012",947.6
"Cambodia","GDP per capita","current US$/inhab","2014",1073
"Cambodia","Agriculture, value added to GDP","%","1997",46.34
"Cambodia","Agriculture, value added to GDP","%","2002",32.87
"Cambodia","Agriculture, value added to GDP","%","2007",31.88
"Cambodia","Agriculture, value added to GDP","%","2012",35.56
"Cambodia","Agriculture, value added to GDP","%","2014",29.82
"Cambodia","Human Development Index (HDI) [highest = 1]","","1980",0.2512
"Cambodia","Human Development Index (HDI) [highest = 1]","","1990",0.3642
"Cambodia","Human Development Index (HDI) [highest = 1]","","2000",0.4186
"Cambodia","Human Development Index (HDI) [highest = 1]","","2005",0.5356
"Cambodia","Human Development Index (HDI) [highest = 1]","","2012",0.546
"Cambodia","Human Development Index (HDI) [highest = 1]","","2013",0.584
"Cambodia","Human Development Index (HDI) [highest = 1]","","2014",0.5548
"Cambodia","Gender Inequality Index (GII) [equality = 0; inequality = 1)","","2000",0.599
"Cambodia","Gender Inequality Index (GII) [equality = 0; inequality = 1)","","2005",0.552
"Cambodia","Gender Inequality Index (GII) [equality = 0; inequality = 1)","","2010",0.494
"Cambodia","Gender Inequality Index (GII) [equality = 0; inequality = 1)","","2013",0.505
"Cambodia","Gender Inequality Index (GII) [equality = 0; inequality = 1)","","2014",0.4775
"Cambodia","Prevalence of undernourishment (3-year average)","%","1992",32.1
"Cambodia","Prevalence of undernourishment (3-year average)","%","1997",31.9
"Cambodia","Prevalence of undernourishment (3-year average)","%","2002",28.5
"Cambodia","Prevalence of undernourishment (3-year average)","%","2007",19.6
"Cambodia","Prevalence of undernourishment (3-year average)","%","2012",16.9
"Cambodia","Prevalence of undernourishment (3-year average)","%","2014",16.1
"Cambodia","Number people undernourished (3-year average)","%","1992",3000
"Cambodia","Number people undernourished (3-year average)","%","1997",3500
"Cambodia","Number people undernourished (3-year average)","%","2002",3600
"Cambodia","Number people undernourished (3-year average)","%","2007",2700
"Cambodia","Number people undernourished (3-year average)","%","2012",2500
"Cambodia","Number people undernourished (3-year average)","%","2014",2400
"Cambodia","Long-term average precipitation in depth","mm/yr","1962",1904
"Cambodia","Long-term average precipitation in depth","mm/yr","1967",1904
"Cambodia","Long-term average precipitation in depth","mm/yr","1972",1904
"Cambodia","Long-term average precipitation in depth","mm/yr","1977",1904
"Cambodia","Long-term average precipitation in depth","mm/yr","1982",1904
"Cambodia","Long-term average precipitation in depth","mm/yr","1987",1904
"Cambodia","Long-term average precipitation in depth","mm/yr","1992",1904
"Cambodia","Long-term average precipitation in depth","mm/yr","1997",1904
"Cambodia","Long-term average precipitation in depth","mm/yr","2002",1904
"Cambodia","Long-term average precipitation in depth","mm/yr","2007",1904
"Cambodia","Long-term average precipitation in depth","mm/yr","2012",1904
"Cambodia","Long-term average precipitation in depth","mm/yr","2014",1904
"Cambodia","Long-term average precipitation in volume","10^9 m3/yr","1962",344.7
"Cambodia","Long-term average precipitation in volume","10^9 m3/yr","1967",344.7
"Cambodia","Long-term average precipitation in volume","10^9 m3/yr","1972",344.7
"Cambodia","Long-term average precipitation in volume","10^9 m3/yr","1977",344.7
"Cambodia","Long-term average precipitation in volume","10^9 m3/yr","1982",344.7
"Cambodia","Long-term average precipitation in volume","10^9 m3/yr","1987",344.7
"Cambodia","Long-term average precipitation in volume","10^9 m3/yr","1992",344.7
"Cambodia","Long-term average precipitation in volume","10^9 m3/yr","1997",344.7
"Cambodia","Long-term average precipitation in volume","10^9 m3/yr","2002",344.7
"Cambodia","Long-term average precipitation in volume","10^9 m3/yr","2007",344.7
"Cambodia","Long-term average precipitation in volume","10^9 m3/yr","2012",344.7
"Cambodia","Long-term average precipitation in volume","10^9 m3/yr","2014",344.7
"Cambodia","National Rainfall Index (NRI)","mm/yr","1967",2136
"Cambodia","National Rainfall Index (NRI)","mm/yr","1972",1904
"Cambodia","National Rainfall Index (NRI)","mm/yr","1976",2093
"Cambodia","National Rainfall Index (NRI)","mm/yr","1978",2094
"Cambodia","National Rainfall Index (NRI)","mm/yr","1985",2089
"Cambodia","National Rainfall Index (NRI)","mm/yr","1989",1875
"Cambodia","National Rainfall Index (NRI)","mm/yr","1996",2172
"Cambodia","National Rainfall Index (NRI)","mm/yr","2001",2348
"Cambodia","Surface water produced internally","10^9 m3/yr","1962",116
"Cambodia","Surface water produced internally","10^9 m3/yr","1967",116
"Cambodia","Surface water produced internally","10^9 m3/yr","1972",116
"Cambodia","Surface water produced internally","10^9 m3/yr","1977",116
"Cambodia","Surface water produced internally","10^9 m3/yr","1982",116
"Cambodia","Surface water produced internally","10^9 m3/yr","1987",116
"Cambodia","Surface water produced internally","10^9 m3/yr","1992",116
"Cambodia","Surface water produced internally","10^9 m3/yr","1997",116
"Cambodia","Surface water produced internally","10^9 m3/yr","2002",116
"Cambodia","Surface water produced internally","10^9 m3/yr","2007",116
"Cambodia","Surface water produced internally","10^9 m3/yr","2012",116
"Cambodia","Surface water produced internally","10^9 m3/yr","2014",116
"Cambodia","Groundwater produced internally","10^9 m3/yr","1962",17.6
"Cambodia","Groundwater produced internally","10^9 m3/yr","1967",17.6
"Cambodia","Groundwater produced internally","10^9 m3/yr","1972",17.6
"Cambodia","Groundwater produced internally","10^9 m3/yr","1977",17.6
"Cambodia","Groundwater produced internally","10^9 m3/yr","1982",17.6
"Cambodia","Groundwater produced internally","10^9 m3/yr","1987",17.6
"Cambodia","Groundwater produced internally","10^9 m3/yr","1992",17.6
"Cambodia","Groundwater produced internally","10^9 m3/yr","1997",17.6
"Cambodia","Groundwater produced internally","10^9 m3/yr","2002",17.6
"Cambodia","Groundwater produced internally","10^9 m3/yr","2007",17.6
"Cambodia","Groundwater produced internally","10^9 m3/yr","2012",17.6
"Cambodia","Groundwater produced internally","10^9 m3/yr","2014",17.6
"Cambodia","Overlap between surface water and groundwater","10^9 m3/yr","1962",13
"Cambodia","Overlap between surface water and groundwater","10^9 m3/yr","1967",13
"Cambodia","Overlap between surface water and groundwater","10^9 m3/yr","1972",13
"Cambodia","Overlap between surface water and groundwater","10^9 m3/yr","1977",13
"Cambodia","Overlap between surface water and groundwater","10^9 m3/yr","1982",13
"Cambodia","Overlap between surface water and groundwater","10^9 m3/yr","1987",13
"Cambodia","Overlap between surface water and groundwater","10^9 m3/yr","1992",13
"Cambodia","Overlap between surface water and groundwater","10^9 m3/yr","1997",13
"Cambodia","Overlap between surface water and groundwater","10^9 m3/yr","2002",13
"Cambodia","Overlap between surface water and groundwater","10^9 m3/yr","2007",13
"Cambodia","Overlap between surface water and groundwater","10^9 m3/yr","2012",13
"Cambodia","Overlap between surface water and groundwater","10^9 m3/yr","2014",13
"Cambodia","Total internal renewable water resources (IRWR)","10^9 m3/yr","1962",120.6
"Cambodia","Total internal renewable water resources (IRWR)","10^9 m3/yr","1967",120.6
"Cambodia","Total internal renewable water resources (IRWR)","10^9 m3/yr","1972",120.6
"Cambodia","Total internal renewable water resources (IRWR)","10^9 m3/yr","1977",120.6
"Cambodia","Total internal renewable water resources (IRWR)","10^9 m3/yr","1982",120.6
"Cambodia","Total internal renewable water resources (IRWR)","10^9 m3/yr","1987",120.6
"Cambodia","Total internal renewable water resources (IRWR)","10^9 m3/yr","1992",120.6
"Cambodia","Total internal renewable water resources (IRWR)","10^9 m3/yr","1997",120.6
"Cambodia","Total internal renewable water resources (IRWR)","10^9 m3/yr","2002",120.6
"Cambodia","Total internal renewable water resources (IRWR)","10^9 m3/yr","2007",120.6
"Cambodia","Total internal renewable water resources (IRWR)","10^9 m3/yr","2012",120.6
"Cambodia","Total internal renewable water resources (IRWR)","10^9 m3/yr","2014",120.6
"Cambodia","Total internal renewable water resources per capita","m3/inhab/yr","1962",20010
"Cambodia","Total internal renewable water resources per capita","m3/inhab/yr","1967",18013
"Cambodia","Total internal renewable water resources per capita","m3/inhab/yr","1972",16451
"Cambodia","Total internal renewable water resources per capita","m3/inhab/yr","1977",16699
"Cambodia","Total internal renewable water resources per capita","m3/inhab/yr","1982",17365
"Cambodia","Total internal renewable water resources per capita","m3/inhab/yr","1987",14657
"Cambodia","Total internal renewable water resources per capita","m3/inhab/yr","1992",12486
"Cambodia","Total internal renewable water resources per capita","m3/inhab/yr","1997",10636
"Cambodia","Total internal renewable water resources per capita","m3/inhab/yr","2002",9510
"Cambodia","Total internal renewable water resources per capita","m3/inhab/yr","2007",8784
"Cambodia","Total internal renewable water resources per capita","m3/inhab/yr","2012",8131
"Cambodia","Total internal renewable water resources per capita","m3/inhab/yr","2014",7742
"Cambodia","Surface water: entering the country (total)","10^9 m3/yr","1962",355.5
"Cambodia","Surface water: entering the country (total)","10^9 m3/yr","1967",355.5
"Cambodia","Surface water: entering the country (total)","10^9 m3/yr","1972",355.5
"Cambodia","Surface water: entering the country (total)","10^9 m3/yr","1977",355.5
"Cambodia","Surface water: entering the country (total)","10^9 m3/yr","1982",355.5
"Cambodia","Surface water: entering the country (total)","10^9 m3/yr","1987",355.5
"Cambodia","Surface water: entering the country (total)","10^9 m3/yr","1992",355.5
"Cambodia","Surface water: entering the country (total)","10^9 m3/yr","1997",355.5
"Cambodia","Surface water: entering the country (total)","10^9 m3/yr","2002",355.5
"Cambodia","Surface water: entering the country (total)","10^9 m3/yr","2007",355.5
"Cambodia","Surface water: entering the country (total)","10^9 m3/yr","2012",355.5
"Cambodia","Surface water: entering the country (total)","10^9 m3/yr","2014",355.5
"Cambodia","Surface water: inflow not submitted to treaties","10^9 m3/yr","1962",355.5
"Cambodia","Surface water: inflow not submitted to treaties","10^9 m3/yr","1967",355.5
"Cambodia","Surface water: inflow not submitted to treaties","10^9 m3/yr","1972",355.5
"Cambodia","Surface water: inflow not submitted to treaties","10^9 m3/yr","1977",355.5
"Cambodia","Surface water: inflow not submitted to treaties","10^9 m3/yr","1982",355.5
"Cambodia","Surface water: inflow not submitted to treaties","10^9 m3/yr","1987",355.5
"Cambodia","Surface water: inflow not submitted to treaties","10^9 m3/yr","1992",355.5
"Cambodia","Surface water: inflow not submitted to treaties","10^9 m3/yr","1997",355.5
"Cambodia","Surface water: inflow not submitted to treaties","10^9 m3/yr","2002",355.5
"Cambodia","Surface water: inflow not submitted to treaties","10^9 m3/yr","2007",355.5
"Cambodia","Surface water: inflow not submitted to treaties","10^9 m3/yr","2012",355.5
"Cambodia","Surface water: inflow not submitted to treaties","10^9 m3/yr","2014",355.5
"Cambodia","Surface water: inflow submitted to treaties","10^9 m3/yr","1962",0
"Cambodia","Surface water: inflow submitted to treaties","10^9 m3/yr","1967",0
"Cambodia","Surface water: inflow submitted to treaties","10^9 m3/yr","1972",0
"Cambodia","Surface water: inflow submitted to treaties","10^9 m3/yr","1977",0
"Cambodia","Surface water: inflow submitted to treaties","10^9 m3/yr","1982",0
"Cambodia","Surface water: inflow submitted to treaties","10^9 m3/yr","1987",0
"Cambodia","Surface water: inflow submitted to treaties","10^9 m3/yr","1992",0
"Cambodia","Surface water: inflow submitted to treaties","10^9 m3/yr","1997",0
"Cambodia","Surface water: inflow submitted to treaties","10^9 m3/yr","2002",0
"Cambodia","Surface water: inflow submitted to treaties","10^9 m3/yr","2007",0
"Cambodia","Surface water: inflow submitted to treaties","10^9 m3/yr","2012",0
"Cambodia","Surface water: inflow submitted to treaties","10^9 m3/yr","2014",0
"Cambodia","Surface water: inflow secured through treaties","10^9 m3/yr","1962",0
"Cambodia","Surface water: inflow secured through treaties","10^9 m3/yr","1967",0
"Cambodia","Surface water: inflow secured through treaties","10^9 m3/yr","1972",0
"Cambodia","Surface water: inflow secured through treaties","10^9 m3/yr","1977",0
"Cambodia","Surface water: inflow secured through treaties","10^9 m3/yr","1982",0
"Cambodia","Surface water: inflow secured through treaties","10^9 m3/yr","1987",0
"Cambodia","Surface water: inflow secured through treaties","10^9 m3/yr","1992",0
"Cambodia","Surface water: inflow secured through treaties","10^9 m3/yr","1997",0
"Cambodia","Surface water: inflow secured through treaties","10^9 m3/yr","2002",0
"Cambodia","Surface water: inflow secured through treaties","10^9 m3/yr","2007",0
"Cambodia","Surface water: inflow secured through treaties","10^9 m3/yr","2012",0
"Cambodia","Surface water: inflow secured through treaties","10^9 m3/yr","2014",0
"Cambodia","Surface water: total flow of border rivers","10^9 m3/yr","1962",0
